,CIK,Company_Name,Filing,Date
14503,1653384,Runway Growth Finance Corp. (RWAY) (CIK 0001653384),10-K,2022-03-03
14504,1653384,Runway Growth Finance Corp. (RWAY) (CIK 0001653384),10-Q,2021-11-04
14505,1653384,Runway Growth Credit Fund Inc. (CIK 0001653384),10-Q,2021-08-05
14506,1653384,Runway Growth Credit Fund Inc. (CIK 0001653384),10-Q,2021-05-06
14507,1653384,Runway Growth Credit Fund Inc. (CIK 0001653384),10-K,2021-03-12
14508,1653384,Runway Growth Credit Fund Inc. (CIK 0001653384),10-Q,2020-11-12
14509,1653384,Runway Growth Credit Fund Inc. (CIK 0001653384),10-Q,2020-08-13
14510,1653384,Runway Growth Credit Fund Inc. (CIK 0001653384),10-Q,2020-05-14
14511,1653384,Runway Growth Credit Fund Inc. (CIK 0001653384),10-K,2020-03-20
14512,1653384,Runway Growth Credit Fund Inc. (CIK 0001653384),10-Q,2019-11-13
14513,1653384,Runway Growth Credit Fund Inc. (CIK 0001653384),10-Q,2019-08-08
14514,1653384,Runway Growth Credit Fund Inc. (CIK 0001653384),10-Q,2019-05-09
14515,1653384,Runway Growth Credit Fund Inc. (CIK 0001653384),10-K,2019-03-29
14516,1653384,Runway Growth Credit Fund Inc. (CIK 0001653384),10-Q,2018-11-08
14517,1653384,Runway Growth Credit Fund Inc. (CIK 0001653384),10-Q,2018-08-09
14518,1653384,Runway Growth Credit Fund Inc. (CIK 0001653384),10-Q,2018-05-10
14519,1653384,Runway Growth Credit Fund Inc. (CIK 0001653384),10-K,2018-03-29
14520,1653384,Runway Growth Credit Fund Inc. (CIK 0001653384),10-Q,2017-11-09
14521,1653384,Runway Growth Credit Fund Inc. (CIK 0001653384),10-Q,2017-08-10
14522,1653384,GSV Growth Credit Fund Inc. (CIK 0001653384),10-Q,2017-05-08
14523,1653384,GSV Growth Credit Fund Inc. (CIK 0001653384),10-K,2017-03-29
14524,1653384,GSV Growth Credit Fund Inc. (CIK 0001653384),10-Q,2016-11-01
14525,1653384,GSV Growth Credit Fund Inc. (CIK 0001653384),10-Q,2016-08-12
14526,1862993,"AP Acquisition Corp (APCA, APCA-UN, APCA-WT) (CIK 0001862993)",10-Q,2022-11-10
14527,1862993,AP Acquisition Corp (APCA) (CIK 0001862993),10-Q,2022-08-15
14528,1862993,"AP Acquisition Corp (APCA, APCA-UN, APCA-WT) (CIK 0001862993)",10-Q,2022-05-16
14529,1862993,"AP Acquisition Corp (APCA, APCA-UN, APCA-WT) (CIK 0001862993)",10-K,2022-03-29
14530,1866226,"Welsbach Technology Metals Acquisition Corp. (WTMA, WTMAR, WTMAU) (CIK 0001866226)",10-Q,2022-11-21
14531,1866226,"Welsbach Technology Metals Acquisition Corp. (WTMA, WTMAR, WTMAU) (CIK 0001866226)",10-Q,2022-08-12
14532,1866226,"Welsbach Technology Metals Acquisition Corp. (WTMA, WTMAR, WTMAU) (CIK 0001866226)",10-Q,2022-05-13
14533,1866226,"Welsbach Technology Metals Acquisition Corp. (WTMA, WTMAR, WTMAU) (CIK 0001866226)",10-K,2022-03-25
14534,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2018-08-13
14535,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2018-05-14
14536,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-K,2018-03-14
14537,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2017-11-21
14538,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2017-08-14
14539,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2017-05-15
14540,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-K,2017-03-09
14541,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2016-11-10
14542,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2016-08-22
14543,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2016-05-13
14544,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-K,2016-03-30
14545,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2015-11-09
14546,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2015-08-07
14547,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2015-05-11
14548,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-K,2015-03-10
14549,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2014-11-10
14550,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2014-08-08
14551,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2014-05-09
14552,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-K,2014-03-14
14553,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2013-08-08
14554,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2013-05-10
14555,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-K,2013-03-11
14556,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2012-11-09
14557,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2012-08-14
14558,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2012-05-11
14559,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-K,2012-03-21
14560,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2011-11-14
14561,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q/A,2011-11-03
14562,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q/A,2011-08-24
14563,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2011-08-18
14564,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2011-05-16
14565,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-K,2011-03-31
14566,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2010-11-15
14567,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2010-08-16
14568,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2010-05-18
14569,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-K,2010-03-31
14570,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2009-11-13
14571,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2009-08-14
14572,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2009-05-15
14573,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-K,2009-03-30
14574,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2008-11-13
14575,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q/A,2008-09-12
14576,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q/A,2008-09-12
14577,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2008-08-14
14578,822411,"ImmunoCellular Therapeutics, Ltd. (CIK 0000822411)",10-Q,2008-05-15
14579,1865701,"Keyarch Acquisition Corp (KYCH, KYCHR, KYCHU, KYCHW) (CIK 0001865701)",10-Q,2022-11-08
14580,1865701,"Keyarch Acquisition Corp (KYCH, KYCHR, KYCHU, KYCHW) (CIK 0001865701)",10-Q,2022-08-11
14581,1865701,"Keyarch Acquisition Corp (KYCH, KYCHR, KYCHU) (CIK 0001865701)",10-Q,2022-05-16
14582,1865701,"Keyarch Acquisition Corp (KYCH, KYCHU) (CIK 0001865701)",10-K,2022-03-30
14583,1890671,"DUET Acquisition Corp. (DUET, DUETU) (CIK 0001890671)",10-Q,2022-11-14
14584,1890671,"DUET Acquisition Corp. (DUET, DUETW) (CIK 0001890671)",10-Q,2022-08-15
14585,1890671,"DUET Acquisition Corp. (DUET, DUETW) (CIK 0001890671)",10-Q,2022-05-16
14586,1890671,"DUET Acquisition Corp. (DUET, DUETU, DUETW) (CIK 0001890671)",10-K,2022-03-30
14587,1859807,"NorthView Acquisition Corp (NVAC, NVACR, NVACW) (CIK 0001859807)",10-Q,2022-11-10
14588,1859807,"NorthView Acquisition Corp (NVAC, NVACR, NVACW) (CIK 0001859807)",10-Q,2022-08-11
14589,1859807,"NorthView Acquisition Corp (NVAC, NVACR, NVACW) (CIK 0001859807)",10-Q,2022-05-12
14590,1859807,"NorthView Acquisition Corp (NVAC, NVACR, NVACW) (CIK 0001859807)",10-K,2022-03-18
14591,1808377,"Innovative Eyewear Inc (LUCY, LUCYW) (CIK 0001808377)",10-Q,2022-11-10
14592,1808377,"Innovative Eyewear Inc (LUCY, LUCYW) (CIK 0001808377)",10-Q,2022-09-26
14593,1878074,"Blue World Acquisition Corp (BWAQ, BWAQR, BWAQU) (CIK 0001878074)",10-Q,2022-11-10
14594,1878074,"Blue World Acquisition Corp (BWAQ, BWAQU, BWAQW) (CIK 0001878074)",10-K,2022-09-16
14595,1878074,"Blue World Acquisition Corp (BWAQ, BWAQR, BWAQU) (CIK 0001878074)",10-Q,2022-05-13
14596,1880343,"Fresh Vine Wine, Inc. (VINE) (CIK 0001880343)",10-Q,2022-11-14
14597,1880343,"Fresh Vine Wine, Inc. (VINE) (CIK 0001880343)",10-Q,2022-08-12
14598,1880343,"Fresh Vine Wine, Inc. (VINE) (CIK 0001880343)",10-Q,2022-05-16
14599,1880343,"Fresh Vine Wine, Inc. (VINE) (CIK 0001880343)",10-K/A,2022-05-02
14600,1880343,"Fresh Vine Wine, Inc. (VINE) (CIK 0001880343)",10-K,2022-03-31
14601,1863099,"Kimbell Tiger Acquisition Corp (TGR, TGR-UN, TGR-WT) (CIK 0001863099)",10-Q,2022-11-03
14602,1863099,"Kimbell Tiger Acquisition Corp (TGR, TGR-UN, TGR-WT) (CIK 0001863099)",10-Q,2022-08-04
14603,1863099,"Kimbell Tiger Acquisition Corp (TGR, TGR-UN, TGR-WT) (CIK 0001863099)",10-Q,2022-05-10
14604,1863099,"Kimbell Tiger Acquisition Corp (TGR, TGR-UN) (CIK 0001863099)",10-K,2022-03-31
14605,1868734,"CinCor Pharma, Inc. (CINC) (CIK 0001868734)",10-Q,2022-11-03
14606,1868734,"CinCor Pharma, Inc. (CINC) (CIK 0001868734)",10-Q,2022-08-08
14607,1868734,"CinCor Pharma, Inc. (CINC) (CIK 0001868734)",10-Q,2022-05-10
14608,1868734,"CinCor Pharma, Inc. (CINC) (CIK 0001868734)",10-K,2022-03-22
14609,1847607,"RF Acquisition Corp. (RFAC, RFACU, RFACW) (CIK 0001847607)",10-Q,2022-11-14
14610,1847607,"RF Acquisition Corp. (RFAC, RFACR, RFACU, RFACW) (CIK 0001847607)",10-Q,2022-08-24
14611,1847607,"RF Acquisition Corp. (RFAC, RFACU, RFACW) (CIK 0001847607)",10-Q,2022-06-08
14612,1886362,"Mobile Global Esports, Inc. (MGAM) (CIK 0001886362)",10-Q,2022-11-18
14613,1886362,"Mobile Global Esports, Inc. (MGAM) (CIK 0001886362)",10-Q,2022-09-19
14614,1885444,"KnightSwan Acquisition Corp (KNSW, KNSW-UN) (CIK 0001885444)",10-Q,2022-11-10
14615,1885444,"KnightSwan Acquisition Corp (KNSW, KNSW-UN) (CIK 0001885444)",10-Q,2022-08-11
14616,1885444,"KnightSwan Acquisition Corp (KNSW, KNSW-UN, KNSW-WT) (CIK 0001885444)",10-Q,2022-05-16
14617,1901305,"Forza X1, Inc. (FRZA) (CIK 0001901305)",10-Q,2022-11-07
14618,1901305,"Forza X1, Inc. (FRZA) (CIK 0001901305)",10-Q/A,2022-10-07
14619,1901305,"Forza X1, Inc. (FRZA) (CIK 0001901305)",10-Q,2022-08-25
14620,1807794,Credo Technology Group Holding Ltd (CRDO) (CIK 0001807794),10-Q,2022-09-01
14621,1807794,Credo Technology Group Holding Ltd (CRDO) (CIK 0001807794),10-K,2022-06-08
14622,1807794,Credo Technology Group Holding Ltd (CRDO) (CIK 0001807794),10-Q,2022-03-10
14623,1527352,"Nexalin Technology, Inc. (NXL, NXLIW) (CIK 0001527352)",10-Q,2022-11-10
14624,1707910,"Reborn Coffee, Inc. (REBN) (CIK 0001707910)",10-Q,2022-11-14
14625,1707910,"Reborn Coffee, Inc. (REBN) (CIK 0001707910)",10-Q/A,2022-10-05
14626,1707910,"Reborn Coffee, Inc. (REBN) (CIK 0001707910)",10-Q,2022-10-03
14627,1707910,CAPAX INC. (CIK 0001707910),10-Q,2018-05-14
14628,1707910,CAPAX INC. (CIK 0001707910),10-Q/A,2018-02-02
14629,1707910,CAPAX INC. (CIK 0001707910),10-Q,2018-02-01
14630,1707910,CAPAX INC. (CIK 0001707910),10-K,2017-11-30
14631,1896212,"Murphy Canyon Acquisition Corp. (MURF, MURFU, MURFW) (CIK 0001896212)",10-Q,2022-11-07
14632,1896212,"Murphy Canyon Acquisition Corp. (MURF, MURFU, MURFW) (CIK 0001896212)",10-Q,2022-08-11
14633,1896212,"Murphy Canyon Acquisition Corp. (MURF, MURFU, MURFW) (CIK 0001896212)",10-Q,2022-05-18
14634,1896212,"Murphy Canyon Acquisition Corp. (MURF, MURFU) (CIK 0001896212)",10-K,2022-03-29
14635,1900679,"Technology & Telecommunication Acquisition Corp (TETE, TETEU, TETEW) (CIK 0001900679)",10-Q,2022-09-29
14636,1900679,"Technology & Telecommunication Acquisition Corp (TETE, TETEU, TETEW) (CIK 0001900679)",10-Q,2022-06-24
14637,1900679,"Technology & Telecommunication Acquisition Corp (TETE, TETEU, TETEW) (CIK 0001900679)",10-Q,2022-04-15
14638,1807887,Laser Photonics Corp (LASE) (CIK 0001807887),10-Q,2022-11-14
14639,1807887,Laser Photonics Corp (CIK 0001807887),10-Q/A,2022-08-26
14640,1807887,Laser Photonics Corp (CIK 0001807887),10-K/A,2022-08-26
14641,1807887,Laser Photonics Corp (CIK 0001807887),10-Q,2022-08-15
14642,1807887,Laser Photonics Corp (CIK 0001807887),10-Q/A,2022-06-15
14643,1807887,Laser Photonics Corp (CIK 0001807887),10-K/A,2022-06-15
14644,1807887,Laser Photonics Corp (CIK 0001807887),10-Q/A,2022-06-15
14645,1807887,Laser Photonics Corp (CIK 0001807887),10-Q,2022-05-19
14646,1807887,Laser Photonics Corp (CIK 0001807887),10-K,2022-04-01
14647,1807887,Laser Photonics Corp (CIK 0001807887),10-Q,2021-11-19
14648,1807887,Laser Photonics Corp (CIK 0001807887),10-Q,2021-08-16
14649,1807887,Laser Photonics Corp (CIK 0001807887),10-Q,2021-05-24
14650,1807887,Laser Photonics Corp (CIK 0001807887),10-K,2021-03-26
14651,1807887,Laser Photonics Corp (CIK 0001807887),10-Q,2020-11-16
14652,1807887,Laser Photonics Corp (CIK 0001807887),10-Q/A,2020-08-27
14653,1807887,Laser Photonics Corp (CIK 0001807887),10-Q,2020-08-19
14654,1906133,"FG Merger Corp. (FGMC, FGMCU, FGMCW) (CIK 0001906133)",10-Q,2022-10-20
14655,1906133,"FG Merger Corp. (FGMC, FGMCU, FGMCW) (CIK 0001906133)",10-Q,2022-07-22
14656,1906133,"FG Merger Corp. (FGMC, FGMCU) (CIK 0001906133)",10-Q,2022-04-22
14657,1898604,Yoshiharu Global Co. (YOSH) (CIK 0001898604),10-Q,2022-11-14
14658,1600983,"Knightscope, Inc. (KSCP) (CIK 0001600983)",10-Q,2022-11-14
14659,1600983,"Knightscope, Inc. (KSCP) (CIK 0001600983)",10-Q,2022-08-15
14660,1600983,"Knightscope, Inc. (KSCP) (CIK 0001600983)",10-Q,2022-05-16
14661,1600983,"Knightscope, Inc. (KSCP) (CIK 0001600983)",10-K,2022-03-31
14662,1600983,"Knightscope, Inc. (KSCP) (CIK 0001600983)",10-Q,2022-03-14
14663,1893311,"LUXURBAN HOTELS INC. (CHG, LUXH) (CIK 0001893311)",10-Q,2022-11-14
14664,1893311,CORPHOUSING GROUP INC. (CHG) (CIK 0001893311),10-Q,2022-09-26
14665,1898019,"AXIOS Sustainable Growth Acquisition Corp (AXAC, AXAC-RI, AXAC-WT) (CIK 0001898019)",10-Q,2022-11-14
14666,1898019,"AXIOS Sustainable Growth Acquisition Corp (AXAC, AXAC-RI, AXAC-WT) (CIK 0001898019)",10-Q,2022-08-15
14667,1898019,"AXIOS Sustainable Growth Acquisition Corp (AXAC, AXAC-RI, AXAC-WT) (CIK 0001898019)",10-Q,2022-05-19
14668,1900402,"Evergreen Corp (EVGR, EVGRU, EVGRW) (CIK 0001900402)",10-Q,2022-09-29
14669,1900402,"Evergreen Corp (EVGR, EVGRU, EVGRW) (CIK 0001900402)",10-Q,2022-06-24
14670,1900402,"Evergreen Corp (EVGR, EVGRU, EVGRW) (CIK 0001900402)",10-Q,2022-04-14
14671,1852889,"Investcorp India Acquisition Corp (IVCA, IVCAU, IVCAW) (CIK 0001852889)",10-Q,2022-11-10
14672,1852889,"Investcorp India Acquisition Corp (IVCA, IVCAU, IVCAW) (CIK 0001852889)",10-Q,2022-08-19
14673,1852889,"Investcorp India Acquisition Corp (IVCA, IVCAU) (CIK 0001852889)",10-Q,2022-06-23
14674,1914605,"ECB Bancorp, Inc. /MD/ (ECBK) (CIK 0001914605)",10-Q,2022-11-10
14675,1914605,"ECB Bancorp, Inc. /MD/ (ECBK) (CIK 0001914605)",10-Q,2022-08-12
14676,1914605,"ECB Bancorp, Inc. /MD/ (ECBK) (CIK 0001914605)",10-Q,2022-06-24
14677,1807893,"STANDARD PREMIUM FINANCE HOLDINGS, INC. (SPFX) (CIK 0001807893)",10-Q,2022-11-14
14678,1807893,"STANDARD PREMIUM FINANCE HOLDINGS, INC. (SPFX) (CIK 0001807893)",10-Q,2022-08-15
14679,1807893,"STANDARD PREMIUM FINANCE HOLDINGS, INC. (SPFX) (CIK 0001807893)",10-Q,2022-05-13
14680,1807893,"STANDARD PREMIUM FINANCE HOLDINGS, INC. (SPFX) (CIK 0001807893)",10-K,2022-03-25
14681,1807893,"STANDARD PREMIUM FINANCE HOLDINGS, INC. (CIK 0001807893)",10-Q,2021-11-08
14682,1807893,"STANDARD PREMIUM FINANCE HOLDINGS, INC. (CIK 0001807893)",10-Q,2021-08-13
14683,1807893,"STANDARD PREMIUM FINANCE HOLDINGS, INC. (CIK 0001807893)",10-Q,2021-05-10
14684,1807893,"STANDARD PREMIUM FINANCE HOLDINGS, INC. (CIK 0001807893)",10-K,2021-03-31
14685,1889539,"Corebridge Financial, Inc. (CRBG) (CIK 0001889539)",10-Q,2022-11-09
14686,1832487,"Guerrilla RF, Inc. (GUER) (CIK 0001832487)",10-Q,2022-11-10
14687,1832487,"Guerrilla RF, Inc. (CIK 0001832487)",10-Q,2022-08-12
14688,1832487,"Guerrilla RF, Inc. (CIK 0001832487)",10-Q,2022-05-13
14689,1832487,"Guerrilla RF, Inc. (CIK 0001832487)",10-K,2022-04-01
14690,1832487,Laffin Acquisition Corp. (CIK 0001832487),10-Q,2021-10-21
14691,1832487,Laffin Acquisition Corp. (CIK 0001832487),10-Q,2021-08-16
14692,1832487,Laffin Acquisition Corp. (CIK 0001832487),10-Q,2021-05-17
14693,1832487,Laffin Acquisition Corp. (CIK 0001832487),10-K,2021-04-28
14694,1825452,"Onfolio Holdings, Inc (ONFO, ONFOW) (CIK 0001825452)",10-Q,2022-11-14
14695,1914023,"Acri Capital Acquisition Corp (ACAC, ACACW) (CIK 0001914023)",10-Q,2022-11-14
14696,1914023,"Acri Capital Acquisition Corp (ACAC, ACACU) (CIK 0001914023)",10-Q,2022-08-12
14697,1914023,"Acri Capital Acquisition Corp (ACAC, ACACU) (CIK 0001914023)",10-Q,2022-07-18
14698,1878313,"MAIA Biotechnology, Inc. (MAIA) (CIK 0001878313)",10-Q,2022-11-09
14699,1878313,"MAIA Biotechnology, Inc. (MAIA) (CIK 0001878313)",10-Q,2022-08-22
14700,1912582,"Feutune Light Acquisition Corp (FLFV, FLFVR, FLFVU, FLFVW) (CIK 0001912582)",10-Q,2022-11-16
14701,1912582,"Feutune Light Acquisition Corp (FLFV, FLFVU) (CIK 0001912582)",10-Q,2022-08-15
14702,1912582,"Feutune Light Acquisition Corp (FLFV, FLFVU) (CIK 0001912582)",10-Q,2022-07-29
14703,1712762,"bioAffinity Technologies, Inc. (BIAF, BIAFW) (CIK 0001712762)",10-Q,2022-11-14
14704,1835597,PepGen Inc. (PEPG) (CIK 0001835597),10-Q,2022-11-10
14705,1835597,PepGen Inc. (PEPG) (CIK 0001835597),10-Q,2022-08-12
14706,1835597,PepGen Inc. (PEPG) (CIK 0001835597),10-Q,2022-06-16
14707,1861063,"Aquaron Acquisition Corp. (AQU, AQUNR, AQUNU) (CIK 0001861063)",10-Q,2022-11-17
14708,1757499,"Shuttle Pharmaceuticals Holdings, Inc. (SHPH) (CIK 0001757499)",10-Q,2022-11-14
14709,1894210,"Qomolangma Acquisition Corp. (QOMO, QOMOU) (CIK 0001894210)",10-Q,2022-11-14
14710,1913838,"VWF Bancorp, Inc. (VWFB) (CIK 0001913838)",10-Q,2022-11-14
14711,1913838,"VWF Bancorp, Inc. (VWFB) (CIK 0001913838)",10-K,2022-09-28
14712,1913838,"VWF Bancorp, Inc. (CIK 0001913838)",10-Q,2022-06-27
14713,1902314,"M-tron Industries, Inc. (MPTI) (CIK 0001902314)",10-Q,2022-11-14
14714,1931691,"Mobiv Acquisition Corp (MOBV, MOBVU, MOBVW) (CIK 0001931691)",10-Q,2022-11-10
14715,1931691,"Mobiv Acquisition Corp (MOBV, MOBVU) (CIK 0001931691)",10-Q,2022-09-15
14716,1930313,"Pono Capital Two, Inc. (PTWO, PTWOU, PTWOW) (CIK 0001930313)",10-Q,2022-11-14
14717,1930313,"Pono Capital Two, Inc. (PTWO, PTWOU) (CIK 0001930313)",10-Q,2022-09-09
14718,1892480,"Hempacco Co., Inc. (HPCO) (CIK 0001892480)",10-Q/A,2022-11-17
14719,1892480,"Hempacco Co., Inc. (HPCO) (CIK 0001892480)",10-Q,2022-11-15
14720,1923840,"Third Harmonic Bio, Inc. (THRD) (CIK 0001923840)",10-Q,2022-11-09
14721,1788999,Xperi Inc. (XPER) (CIK 0001788999),10-Q,2022-11-14
14722,1894562,"Prime Medicine, Inc. (PRME) (CIK 0001894562)",10-Q,2022-11-14
14723,1722969,Atlis Motor Vehicles Inc (AMV) (CIK 0001722969),10-Q,2022-11-14
14724,1722969,Atlis Motor Vehicles Inc (AMV) (CIK 0001722969),10-Q,2022-09-27
14725,1935979,Biohaven Ltd. (BHVN) (CIK 0001935979),10-Q,2022-11-09
14726,1903382,"Bluerock Homes Trust, Inc. (BHM) (CIK 0001903382)",10-Q,2022-11-04
14727,1915380,"dMY Squared Technology Group, Inc. (DMYY, DMYY-UN) (CIK 0001915380)",10-Q,2022-11-14
14728,943892,AVANT CORP (CIK 0000943892),10-Q,2002-05-15
14729,943892,AVANT CORP (CIK 0000943892),10-K,2002-04-01
14730,943892,AVANT CORP (CIK 0000943892),10-Q,2001-11-14
14731,943892,AVANT CORP (CIK 0000943892),10-Q,2001-08-14
14732,943892,AVANT CORP (CIK 0000943892),10-Q,2001-05-15
14733,943892,AVANT CORP (CIK 0000943892),10-Q,2000-11-14
14734,943892,AVANT CORP (CIK 0000943892),10-Q,2000-08-14
14735,780117,QUEBECOR WORLD USA INC (CIK 0000780117),10-Q,2001-05-14
14736,780117,QUEBECOR WORLD USA INC (CIK 0000780117),10-Q,2000-11-13
14737,780117,QUEBECOR WORLD USA INC (CIK 0000780117),10-Q,2000-08-14
14738,944950,CLICKACTION INC (CIK 0000944950),10-Q,2002-11-14
14739,944950,CLICKACTION INC (CIK 0000944950),10-Q,2002-08-14
14740,944950,CLICKACTION INC (CIK 0000944950),10-Q,2002-05-14
14741,944950,CLICKACTION INC (CIK 0000944950),10-Q,2001-11-14
14742,944950,CLICKACTION INC (CIK 0000944950),10-Q,2001-08-14
14743,944950,CLICKACTION INC (CIK 0000944950),10-K/A,2001-04-03
14744,944950,CLICKACTION INC (CIK 0000944950),10-K,2001-03-30
14745,944950,CLICKACTION INC (CIK 0000944950),10-Q,2000-11-14
14746,944950,CLICKACTION INC (CIK 0000944950),10-Q,2000-08-14
14747,945066,EAGLE POINT SOFTWARE CORP (CIK 0000945066),10-K/A,2001-11-20
14748,945066,EAGLE POINT SOFTWARE CORP (CIK 0000945066),10-Q,2001-11-14
14749,945066,EAGLE POINT SOFTWARE CORP (CIK 0000945066),10-K/A,2001-10-19
14750,945066,EAGLE POINT SOFTWARE CORP (CIK 0000945066),10-K,2001-09-14
14751,945066,EAGLE POINT SOFTWARE CORP (CIK 0000945066),10-Q,2001-05-10
14752,945066,EAGLE POINT SOFTWARE CORP (CIK 0000945066),10-Q/A,2001-02-22
14753,945066,EAGLE POINT SOFTWARE CORP (CIK 0000945066),10-Q,2001-02-13
14754,945066,EAGLE POINT SOFTWARE CORP (CIK 0000945066),10-Q,2000-11-14
14755,945066,EAGLE POINT SOFTWARE CORP (CIK 0000945066),10-K,2000-09-28
14756,945123,CLARE INC (CIK 0000945123),10-Q,2002-01-31
14757,945123,CLARE INC (CIK 0000945123),10-Q,2001-11-06
14758,945123,CLARE INC (CIK 0000945123),10-Q,2001-08-03
14759,945123,CLARE INC (CIK 0000945123),10-K/A,2001-08-02
14760,945123,CLARE INC (CIK 0000945123),10-Q,2001-02-05
14761,945123,C P CLARE CORP (CIK 0000945123),10-Q,2000-11-08
14762,945123,C P CLARE CORP (CIK 0000945123),10-Q,2000-08-08
14763,945123,C P CLARE CORP (CIK 0000945123),10-K,2000-07-05
14764,945093,HNC SOFTWARE INC/DE (CIK 0000945093),10-Q,2002-08-14
14765,945093,HNC SOFTWARE INC/DE (CIK 0000945093),10-Q,2002-05-09
14766,945093,HNC SOFTWARE INC/DE (CIK 0000945093),10-K,2002-03-25
14767,945093,HNC SOFTWARE INC/DE (CIK 0000945093),10-Q/A,2002-02-14
14768,945093,HNC SOFTWARE INC/DE (CIK 0000945093),10-K/A,2002-02-14
14769,945093,HNC SOFTWARE INC/DE (CIK 0000945093),10-Q,2001-11-13
14770,945093,HNC SOFTWARE INC/DE (CIK 0000945093),10-Q,2001-08-14
14771,945093,HNC SOFTWARE INC/DE (CIK 0000945093),10-Q,2001-05-15
14772,945093,HNC SOFTWARE INC/DE (CIK 0000945093),10-K,2001-03-30
14773,945093,HNC SOFTWARE INC/DE (CIK 0000945093),10-Q,2000-11-14
14774,945093,HNC SOFTWARE INC/DE (CIK 0000945093),10-Q/A,2000-08-25
14775,945093,HNC SOFTWARE INC/DE (CIK 0000945093),10-Q,2000-08-15
14776,929900,VIDAMED INC (CIK 0000929900),10-K,2002-03-29
14777,929900,VIDAMED INC (CIK 0000929900),10-Q,2001-11-13
14778,929900,VIDAMED INC (CIK 0000929900),10-Q,2001-08-09
14779,929900,VIDAMED INC (CIK 0000929900),10-Q,2001-05-15
14780,929900,VIDAMED INC (CIK 0000929900),10-K,2001-03-29
14781,929900,VIDAMED INC (CIK 0000929900),10-Q,2000-10-31
14782,929900,VIDAMED INC (CIK 0000929900),10-Q,2000-08-10
14783,934858,COMMUNITY FINANCIAL CORP /IL/ (CIK 0000934858),10-Q,2000-08-14
14784,944142,TELESOFT CORP (CIK 0000944142),10-K,2002-02-27
14785,944142,TELESOFT CORP (CIK 0000944142),10-Q,2001-10-09
